YYMMDD,STN,TA_AVG,TA_MAX,TA_MIN,HM_AVG,RN_DAY,DATE
20230320,296,10.6,17.5,1428,56.8,-9.0,2023-03-20
20230326,90,5.8,9.0,1101,75.4,0.0,2023-03-26
20230326,93,10.0,16.6,1443,37.9,-9.0,2023-03-26
20230326,95,7.2,14.0,1244,43.6,-9.0,2023-03-26
20230326,98,9.0,16.3,1432,27.8,-9.0,2023-03-26
20230326,99,7.4,13.9,1417,37.5,-9.0,2023-03-26
20230326,100,1.4,4.0,1005,98.0,-9.0,2023-03-26
20230326,101,10.3,17.2,1341,36.3,-9.0,2023-03-26
20230326,102,5.6,7.6,1114,46.5,-9.0,2023-03-26
20230326,104,6.4,9.8,1212,80.5,0.0,2023-03-26
20230326,105,8.1,11.1,1220,77.6,-9.0,2023-03-26
20230326,106,8.0,9.8,1226,77.3,-9.0,2023-03-26
20230326,108,9.4,14.0,1507,34.0,-9.0,2023-03-26
20230326,112,8.1,12.3,1407,29.6,-9.0,2023-03-26
20230326,114,10.9,16.2,1337,34.9,-9.0,2023-03-26
20230326,115,8.0,11.2,1205,72.8,-9.0,2023-03-26
20230326,119,8.4,14.4,1408,40.4,-9.0,2023-03-26
20230326,121,10.5,16.4,1320,47.9,-9.0,2023-03-26
20230326,127,10.0,16.6,1447,46.9,-9.0,2023-03-26
20230326,129,6.7,12.0,1209,48.5,-9.0,2023-03-26
20230326,130,8.0,11.6,1107,78.6,0.3,2023-03-26
20230326,131,10.3,15.9,1354,35.9,-9.0,2023-03-26
20230326,133,9.7,16.8,1439,36.0,-9.0,2023-03-26
20230326,135,9.2,14.8,1512,49.1,-9.0,2023-03-26
20230326,136,10.4,17.2,1441,52.3,0.3,2023-03-26
20230326,137,10.6,17.5,1301,49.3,-9.0,2023-03-26
20230326,138,10.5,13.4,1335,71.4,0.0,2023-03-26
20230326,140,8.1,14.6,1424,57.1,-9.0,2023-03-26
20230326,143,11.7,18.4,1542,-9.0,0.0,2023-03-26
20230326,146,9.0,16.1,1342,56.9,0.0,2023-03-26
20230326,152,10.7,15.1,1359,70.8,0.0,2023-03-26
20230326,155,10.5,16.7,1333,75.0,2.6,2023-03-26
20230326,156,9.9,16.1,1331,43.9,0.0,2023-03-26
20230326,159,12.0,16.1,1433,74.8,0.0,2023-03-26
20230326,162,11.8,16.7,1320,76.3,0.3,2023-03-26
20230326,165,7.9,11.6,1203,60.8,0.0,2023-03-26
20230326,168,11.7,16.0,1511,61.9,0.3,2023-03-26
20230326,169,7.6,11.0,1207,65.5,-9.0,2023-03-26
20230326,170,10.5,15.8,1316,56.8,0.0,2023-03-26
20230326,172,7.2,12.8,1132,59.5,-9.0,2023-03-26
20230326,174,10.2,16.7,1450,60.3,1.8,2023-03-26
20230326,177,7.3,13.4,1306,48.5,-9.0,2023-03-26
20230326,181,9.3,15.3,1323,42.4,-9.0,2023-03-26
20230326,184,11.9,14.9,1319,62.4,0.2,2023-03-26
20230326,185,10.5,12.2,142,62.9,-9.0,2023-03-26
20230326,188,11.5,15.2,1340,58.1,0.1,2023-03-26
20230326,189,13.8,17.6,1453,67.1,0.2,2023-03-26
20230326,192,11.0,17.6,1426,76.5,0.0,2023-03-26
20230326,201,8.3,12.8,1237,25.9,-9.0,2023-03-26
20230326,202,10.9,16.3,1413,32.0,-9.0,2023-03-26
20230326,203,10.4,17.0,1401,37.8,-9.0,2023-03-26
20230326,211,8.5,16.4,1455,58.5,-9.0,2023-03-26
20230326,212,10.5,16.5,1455,39.0,-9.0,2023-03-26
20230326,216,3.0,8.8,1117,91.1,-9.0,2023-03-26
20230326,217,7.9,16.0,1413,67.0,-9.0,2023-03-26
20230326,221,8.9,15.3,1433,53.1,-9.0,2023-03-26
20230326,226,8.9,15.1,1340,52.1,-9.0,2023-03-26
20230326,232,9.2,14.7,1220,44.6,-9.0,2023-03-26
20230326,235,7.1,14.2,1302,54.6,-9.0,2023-03-26
20230326,236,8.1,16.3,1350,50.6,-9.0,2023-03-26
20230326,238,9.3,15.8,1404,50.3,-9.0,2023-03-26
20230326,239,8.9,15.0,1318,41.4,-9.0,2023-03-26
20230326,243,8.1,13.0,1224,61.1,-9.0,2023-03-26
20230326,244,8.6,15.1,1456,62.3,0.4,2023-03-26
20230326,245,7.6,12.9,1215,58.3,-9.0,2023-03-26
20230326,247,9.1,15.8,1403,61.0,0.2,2023-03-26
20230326,248,8.0,14.6,1318,64.3,0.1,2023-03-26
20230326,251,7.6,14.3,1355,57.1,-9.0,2023-03-26
20230326,252,7.4,11.7,1332,58.5,-9.0,2023-03-26
20230326,253,11.4,16.0,1237,73.6,0.4,2023-03-26
20230326,254,9.3,15.2,1439,58.9,0.8,2023-03-26
20230326,255,11.4,18.4,1547,74.3,0.0,2023-03-26
20230326,257,12.4,18.1,1314,72.5,0.0,2023-03-26
20230326,258,11.1,17.5,1511,58.9,0.1,2023-03-26
20230326,259,10.2,16.3,1331,53.3,0.2,2023-03-26
20230326,260,10.2,16.6,1404,54.8,0.0,2023-03-26
20230326,261,8.9,14.2,1320,59.8,0.2,2023-03-26
20230326,262,10.4,16.6,1542,57.1,0.0,2023-03-26
20230326,263,10.4,19.0,1554,-9.0,1.8,2023-03-26
20230326,264,11.0,17.2,1449,61.0,-9.0,2023-03-26
20230326,266,12.0,18.8,1520,59.0,0.0,2023-03-26
20230326,268,8.4,12.5,1257,59.3,0.1,2023-03-26
20230326,271,8.0,15.8,1416,76.3,-9.0,2023-03-26
20230326,272,9.8,15.7,1458,54.0,-9.0,2023-03-26
20230326,273,10.1,16.4,1422,51.1,-9.0,2023-03-26
20230326,276,7.3,16.1,1352,77.6,0.4,2023-03-26
20230326,277,8.2,12.8,1051,82.6,0.0,2023-03-26
20230326,278,10.0,17.9,1443,62.9,-9.0,2023-03-26
20230326,279,11.3,18.2,1407,47.8,0.0,2023-03-26
20230326,281,10.1,17.1,1630,74.3,-9.0,2023-03-26
20230326,283,10.4,16.5,1416,74.0,-9.0,2023-03-26
20230326,284,9.7,17.0,1331,61.4,0.0,2023-03-26
20230326,285,10.9,17.4,1409,64.8,0.0,2023-03-26
20230326,288,11.8,18.6,1500,65.4,0.0,2023-03-26
20230326,289,11.0,18.1,1415,61.8,0.0,2023-03-26
20230326,294,11.7,16.7,1347,77.4,0.3,2023-03-26
20230326,295,11.6,17.2,1507,72.6,0.3,2023-03-26
20230326,296,11.9,16.6,1305,71.6,0.0,2023-03-26
20230327,90,7.1,12.3,1335,66.1,-9.0,2023-03-27
20230327,93,5.7,14.5,1610,43.1,-9.0,2023-03-27
20230327,95,4.6,13.2,1510,45.9,-9.0,2023-03-27
20230327,98,5.9,15.7,1435,38.6,-9.0,2023-03-27
20230327,99,4.5,13.4,1418,55.1,-9.0,2023-03-27
20230327,100,0.6,9.5,1401,75.5,-9.0,2023-03-27
20230327,101,6.5,14.7,1531,40.1,-9.0,2023-03-27
20230327,102,6.6,9.5,1607,74.0,-9.0,2023-03-27
20230327,104,7.2,11.7,1515,62.8,-9.0,2023-03-27
20230327,105,9.4,15.4,1446,58.4,-9.0,2023-03-27
20230327,106,7.7,12.8,1336,69.3,-9.0,2023-03-27
20230327,108,7.3,14.5,1503,44.8,-9.0,2023-03-27
20230327,112,6.2,10.4,1428,56.1,-9.0,2023-03-27
20230327,114,7.2,13.5,1540,33.5,-9.0,2023-03-27
20230327,115,7.5,11.0,1221,81.5,0.8,2023-03-27
20230327,119,6.0,13.6,1517,47.5,-9.0,2023-03-27
20230327,121,6.3,14.9,1456,41.0,-9.0,2023-03-27
20230327,127,6.0,14.1,1608,41.6,-9.0,2023-03-27
20230327,129,4.8,13.1,1248,59.5,-9.0,2023-03-27
20230327,130,7.6,11.9,1007,71.4,-9.0,2023-03-27
20230327,131,8.1,15.1,1533,34.0,-9.0,2023-03-27
20230327,133,7.4,15.5,1505,35.5,-9.0,2023-03-27
20230327,135,6.8,13.0,1609,34.4,-9.0,2023-03-27
20230327,136,7.0,14.6,1545,40.5,-9.0,2023-03-27
20230327,137,8.3,15.8,1529,33.0,-9.0,2023-03-27
20230327,138,9.7,13.6,1139,48.9,-9.0,2023-03-27
20230327,140,5.4,11.3,1351,59.4,-9.0,2023-03-27
20230327,143,9.7,16.7,1620,30.1,-9.0,2023-03-27
20230327,146,6.7,14.4,1604,52.3,-9.0,2023-03-27
20230327,152,9.6,15.3,1339,43.6,-9.0,2023-03-27
20230327,155,9.9,16.8,1529,33.9,-9.0,2023-03-27
20230327,156,8.1,15.4,1534,29.0,-9.0,2023-03-27
20230327,159,11.3,16.0,1210,48.4,-9.0,2023-03-27
20230327,162,11.1,16.8,1542,39.0,-9.0,2023-03-27
20230327,165,7.2,11.9,1342,49.1,-9.0,2023-03-27
20230327,168,10.6,16.4,1526,33.0,-9.0,2023-03-27
20230327,169,7.7,12.0,1210,66.0,-9.0,2023-03-27
20230327,170,9.3,15.6,1512,36.9,-9.0,2023-03-27
20230327,172,5.4,13.5,1400,53.6,-9.0,2023-03-27
20230327,174,8.3,15.5,1408,34.4,-9.0,2023-03-27
20230327,177,5.5,13.8,1400,56.8,-9.0,2023-03-27
20230327,181,6.2,14.5,1529,43.0,-9.0,2023-03-27
20230327,184,10.7,14.3,1530,42.9,-9.0,2023-03-27
20230327,185,9.4,10.8,1553,44.6,-9.0,2023-03-27
20230327,188,9.6,13.6,1532,42.1,-9.0,2023-03-27
20230327,189,13.0,16.9,1310,49.4,-9.0,2023-03-27
20230327,192,8.8,17.7,1618,49.6,-9.0,2023-03-27
20230327,201,4.5,10.7,1401,60.3,-9.0,2023-03-27
20230327,202,7.2,14.8,1528,35.3,-9.0,2023-03-27
20230327,203,6.8,15.3,1557,41.4,-9.0,2023-03-27
20230327,211,5.8,13.9,1513,48.9,-9.0,2023-03-27
20230327,212,6.2,14.3,1544,41.5,-9.0,2023-03-27
20230327,216,2.5,11.3,1419,68.3,-9.0,2023-03-27
20230327,217,5.2,14.4,1513,51.1,-9.0,2023-03-27
20230327,221,5.1,13.3,1535,45.1,-9.0,2023-03-27
20230327,226,5.6,13.6,1551,49.0,-9.0,2023-03-27
20230327,232,5.7,13.8,1629,49.9,-9.0,2023-03-27
20230327,235,5.2,13.2,1311,59.5,-9.0,2023-03-27
20230327,236,5.5,14.9,1432,57.1,-9.0,2023-03-27
20230327,238,5.6,14.4,1605,48.6,-9.0,2023-03-27
20230327,239,6.8,14.6,1627,44.0,-9.0,2023-03-27
20230327,243,6.1,13.0,1356,57.5,-9.0,2023-03-27
20230327,244,5.5,14.2,1513,55.0,-9.0,2023-03-27
20230327,245,5.5,12.9,1454,50.4,-9.0,2023-03-27
20230327,247,6.2,14.6,1536,49.6,-9.0,2023-03-27
20230327,248,4.1,13.4,1546,54.3,-9.0,2023-03-27
20230327,251,5.4,13.7,1403,52.8,-9.0,2023-03-27
20230327,252,6.0,12.4,1439,51.9,-9.0,2023-03-27
20230327,253,10.4,17.8,1619,45.0,-9.0,2023-03-27
20230327,254,6.6,14.5,1628,44.8,-9.0,2023-03-27
20230327,255,10.8,16.7,1624,35.5,-9.0,2023-03-27
20230327,257,11.5,18.4,1608,47.3,-9.0,2023-03-27
20230327,258,9.9,16.6,1441,34.1,-9.0,2023-03-27
20230327,259,8.7,16.0,1539,37.5,-9.0,2023-03-27
20230327,260,8.8,15.6,1618,33.0,-9.0,2023-03-27
20230327,261,7.6,13.9,1458,45.1,-9.0,2023-03-27
20230327,262,8.8,15.2,1615,32.8,-9.0,2023-03-27
20230327,263,8.8,18.1,1545,53.1,-9.0,2023-03-27
20230327,264,7.9,16.3,1531,46.3,-9.0,2023-03-27
20230327,266,10.8,18.2,1609,29.9,-9.0,2023-03-27
20230327,268,7.9,12.6,1552,46.4,-9.0,2023-03-27
20230327,271,4.8,13.4,1502,58.9,-9.0,2023-03-27
20230327,272,7.3,14.1,1407,36.3,-9.0,2023-03-27
20230327,273,7.4,14.3,1550,35.6,-9.0,2023-03-27
20230327,276,5.6,15.0,1528,55.6,-9.0,2023-03-27
20230327,277,7.5,13.2,1154,67.1,-9.0,2023-03-27
20230327,278,5.7,15.5,1506,52.8,-9.0,2023-03-27
20230327,279,8.9,16.2,1447,32.8,-9.0,2023-03-27
20230327,281,8.5,16.2,1503,41.8,-9.0,2023-03-27
20230327,283,9.3,16.8,1538,46.0,-9.0,2023-03-27
20230327,284,7.1,16.6,1659,45.5,-9.0,2023-03-27
20230327,285,8.3,17.1,1505,45.5,-9.0,2023-03-27
20230327,288,10.3,17.4,1541,38.5,-9.0,2023-03-27
20230327,289,8.9,16.9,1405,37.9,-9.0,2023-03-27
20230327,294,10.4,16.3,1528,40.5,-9.0,2023-03-27
20230327,295,10.3,16.1,1520,39.9,-9.0,2023-03-27
20230327,296,10.5,17.9,1613,51.5,-9.0,2023-03-27
20230328,90,9.6,15.6,1309,46.4,-9.0,2023-03-28
20230328,93,6.7,16.2,1440,55.5,-9.0,2023-03-28
20230328,95,6.2,14.5,1430,52.9,-9.0,2023-03-28
20230328,98,7.6,16.8,1346,51.5,-9.0,2023-03-28
20230328,99,5.9,15.4,1416,66.3,-9.0,2023-03-28
20230328,100,3.4,11.8,1341,58.6,-9.0,2023-03-28
20230328,101,7.5,16.7,1427,49.9,-9.0,2023-03-28
20230328,102,6.9,10.9,1412,88.9,-9.0,2023-03-28
20230328,104,10.2,15.0,1404,41.3,-9.0,2023-03-28
20230328,105,12.1,18.3,1351,41.0,-9.0,2023-03-28
20230328,106,9.9,14.6,1304,52.4,-9.0,2023-03-28
20230328,108,9.2,15.7,1527,53.3,-9.0,2023-03-28
20230328,112,7.7,12.8,1353,61.3,-9.0,2023-03-28
20230328,114,8.7,15.6,1414,42.5,-9.0,2023-03-28
20230328,115,10.2,16.1,1359,73.6,-9.0,2023-03-28
20230328,119,7.8,15.2,1433,58.1,-9.0,2023-03-28
20230328,121,8.0,16.4,1224,48.6,-9.0,2023-03-28
20230328,127,7.0,16.5,1344,49.5,-9.0,2023-03-28
20230328,129,6.1,14.5,1503,63.9,-9.0,2023-03-28
20230328,130,9.0,14.2,1348,58.5,-9.0,2023-03-28
20230328,131,9.7,16.4,1440,42.6,-9.0,2023-03-28
20230328,133,8.7,16.9,1412,47.1,-9.0,2023-03-28
20230328,135,7.6,16.6,1446,49.4,-9.0,2023-03-28
20230328,136,9.1,17.0,1503,50.0,-9.0,2023-03-28
20230328,137,9.2,17.9,1414,48.9,-9.0,2023-03-28
20230328,138,11.9,18.4,1405,44.3,-9.0,2023-03-28
20230328,140,7.1,14.1,1327,67.6,-9.0,2023-03-28
20230328,143,11.4,19.4,1601,44.1,-9.0,2023-03-28
20230328,146,9.1,16.3,1428,49.3,-9.0,2023-03-28
20230328,152,11.5,17.7,1300,46.4,-9.0,2023-03-28
20230328,155,11.2,17.4,1359,46.5,-9.0,2023-03-28
20230328,156,10.1,17.0,1400,40.9,-9.0,2023-03-28
20230328,159,12.5,16.8,1057,53.0,-9.0,2023-03-28
20230328,162,11.5,17.6,1528,62.1,-9.0,2023-03-28
20230328,165,9.4,15.7,1522,50.1,-9.0,2023-03-28
20230328,168,11.6,16.6,1444,52.8,-9.0,2023-03-28
20230328,169,9.0,14.0,1422,73.9,-9.0,2023-03-28
20230328,170,10.9,18.5,1445,43.8,-9.0,2023-03-28
20230328,172,6.9,15.6,1643,54.4,-9.0,2023-03-28
20230328,174,8.2,18.2,1349,57.3,-9.0,2023-03-28
20230328,177,6.6,15.4,1332,64.1,-9.0,2023-03-28
20230328,181,7.4,16.2,1515,54.8,-9.0,2023-03-28
20230328,184,12.3,16.6,1147,50.0,-9.0,2023-03-28
20230328,185,11.9,14.3,1651,53.5,-9.0,2023-03-28
20230328,188,12.0,17.6,1306,39.8,-9.0,2023-03-28
20230328,189,13.9,18.2,1440,54.8,-9.0,2023-03-28
20230328,192,9.2,18.6,1324,59.5,-9.0,2023-03-28
20230328,201,5.9,12.9,1405,70.9,-9.0,2023-03-28
20230328,202,8.2,16.7,1502,47.5,-9.0,2023-03-28
20230328,203,8.3,16.6,1511,50.9,-9.0,2023-03-28
20230328,211,7.1,16.2,1508,49.3,-9.0,2023-03-28
20230328,212,7.5,16.2,1413,50.3,-9.0,2023-03-28
20230328,216,4.8,13.4,1416,51.4,-9.0,2023-03-28
20230328,217,6.7,16.6,1541,48.6,-9.0,2023-03-28
20230328,221,6.1,15.4,1449,54.5,-9.0,2023-03-28
20230328,226,7.1,16.1,1425,56.6,-9.0,2023-03-28
20230328,232,7.1,16.1,1443,55.0,-9.0,2023-03-28
20230328,235,6.6,13.3,1523,54.9,-9.0,2023-03-28
20230328,236,6.6,16.0,1354,64.1,-9.0,2023-03-28
20230328,238,6.9,17.1,1315,60.0,-9.0,2023-03-28
20230328,239,8.1,15.6,1428,51.4,-9.0,2023-03-28
20230328,243,7.8,15.8,1422,61.3,-9.0,2023-03-28
20230328,244,6.6,16.4,1413,61.5,-9.0,2023-03-28
20230328,245,7.3,15.7,1402,53.4,-9.0,2023-03-28
20230328,247,7.5,16.8,1427,58.0,-9.0,2023-03-28
20230328,248,5.5,15.6,1354,63.9,-9.0,2023-03-28
20230328,251,7.3,15.9,1539,53.3,-9.0,2023-03-28
20230328,252,7.3,15.7,1548,58.9,-9.0,2023-03-28
20230328,253,11.6,18.0,1327,53.9,-9.0,2023-03-28
20230328,254,7.4,16.2,1528,58.5,-9.0,2023-03-28
20230328,255,12.0,19.8,1419,51.0,-9.0,2023-03-28
20230328,257,11.5,19.2,1409,56.1,-9.0,2023-03-28
20230328,258,9.5,18.4,1530,56.3,-9.0,2023-03-28
20230328,259,9.5,18.3,1411,52.3,-9.0,2023-03-28
20230328,260,8.6,18.4,1414,57.6,-9.0,2023-03-28
20230328,261,7.8,17.6,1344,63.5,-9.0,2023-03-28
20230328,262,8.9,17.9,1541,53.9,-9.0,2023-03-28
20230328,263,9.9,19.7,1450,57.5,-9.0,2023-03-28
20230328,264,7.8,17.9,1457,55.8,-9.0,2023-03-28
20230328,266,11.9,19.3,1544,42.1,-9.0,2023-03-28
20230328,268,8.4,17.1,1456,55.3,-9.0,2023-03-28
20230328,271,6.5,15.9,1524,56.6,-9.0,2023-03-28
20230328,272,7.7,16.8,1439,51.5,-9.0,2023-03-28
20230328,273,8.4,17.1,1445,46.0,-9.0,2023-03-28
20230328,276,6.8,17.8,1429,55.8,-9.0,2023-03-28
20230328,277,9.3,16.1,1313,58.8,-9.0,2023-03-28
20230328,278,7.9,18.4,1418,57.3,-9.0,2023-03-28
20230328,279,10.1,19.2,1416,48.9,-9.0,2023-03-28
20230328,281,9.3,18.9,1554,57.8,-9.0,2023-03-28
20230328,283,9.8,19.5,1438,57.1,-9.0,2023-03-28
20230328,284,8.1,18.9,1449,57.5,-9.0,2023-03-28
20230328,285,9.8,19.7,1527,53.4,-9.0,2023-03-28
20230328,288,10.6,19.4,1502,47.6,-9.0,2023-03-28
20230328,289,8.5,18.7,1434,58.0,-9.0,2023-03-28
20230328,294,11.2,17.9,1306,54.9,-9.0,2023-03-28
20230328,295,11.3,18.1,1429,49.5,-9.0,2023-03-28
20230328,296,10.5,17.9,1443,61.0,-9.0,2023-03-28
20230329,90,12.6,16.4,2159,48.5,-9.0,2023-03-29
20230329,93,9.5,20.2,1534,50.3,-9.0,2023-03-29
20230329,95,9.0,18.6,1513,47.6,-9.0,2023-03-29
20230329,98,10.1,21.0,1418,49.0,-9.0,2023-03-29
20230329,99,8.2,18.7,1502,64.8,-9.0,2023-03-29
20230329,100,6.5,16.6,1428,50.8,-9.0,2023-03-29
20230329,101,10.4,20.1,1538,43.5,-9.0,2023-03-29
20230329,102,5.0,8.8,1537,96.0,-9.0,2023-03-29
20230329,104,12.1,16.7,1522,45.9,-9.0,2023-03-29
20230329,105,14.6,21.4,1539,42.3,-9.0,2023-03-29
20230329,106,12.1,16.1,1152,53.1,-9.0,2023-03-29
20230329,108,11.8,19.7,1508,50.3,-9.0,2023-03-29
20230329,112,9.6,15.3,1510,65.1,-9.0,2023-03-29
20230329,114,11.3,19.3,1521,39.5,-9.0,2023-03-29
20230329,115,10.7,14.4,1518,85.5,3.5,2023-03-29
20230329,119,9.9,19.8,1429,60.3,-9.0,2023-03-29
20230329,121,10.1,20.7,1445,46.9,-9.0,2023-03-29
20230329,127,9.9,20.3,1615,49.1,-9.0,2023-03-29
20230329,129,9.0,19.0,1523,63.4,-9.0,2023-03-29
20230329,130,10.4,15.7,1111,61.8,-9.0,2023-03-29
20230329,131,12.7,21.0,1525,40.4,-9.0,2023-03-29
20230329,133,11.8,21.5,1543,43.5,-9.0,2023-03-29
20230329,135,10.3,20.2,1556,45.9,-9.0,2023-03-29
20230329,136,11.3,20.5,1550,49.8,-9.0,2023-03-29
20230329,137,11.8,21.4,1603,45.1,-9.0,2023-03-29
20230329,138,12.7,17.1,1501,51.9,-9.0,2023-03-29
20230329,140,9.4,18.0,1320,68.9,-9.0,2023-03-29
20230329,143,13.3,21.8,1628,45.0,-9.0,2023-03-29
20230329,146,11.5,21.4,1521,48.3,-9.0,2023-03-29
20230329,152,12.3,17.9,1231,54.0,-9.0,2023-03-29
20230329,155,12.0,18.7,1210,58.1,-9.0,2023-03-29
20230329,156,12.9,22.2,1416,46.3,-9.0,2023-03-29
20230329,159,13.7,18.6,1218,57.6,-9.0,2023-03-29
20230329,162,-99.0,-99.0,-9,-9.0,-9.0,2023-03-29
20230329,165,9.8,17.6,1450,80.0,-9.0,2023-03-29
20230329,168,12.6,17.8,1353,61.3,-9.0,2023-03-29
20230329,169,6.4,12.2,1308,95.6,-9.0,2023-03-29
20230329,170,12.3,20.2,1438,60.0,-9.0,2023-03-29
20230329,172,8.8,20.9,1340,67.0,-9.0,2023-03-29
20230329,174,10.2,20.9,1339,61.5,-9.0,2023-03-29
20230329,177,9.2,20.0,1344,64.9,-9.0,2023-03-29
20230329,181,10.5,21.0,1614,49.9,-9.0,2023-03-29
20230329,184,13.4,16.2,1610,62.1,-9.0,2023-03-29
20230329,185,12.7,15.2,1041,67.5,-9.0,2023-03-29
20230329,188,12.7,18.2,1138,69.1,-9.0,2023-03-29
20230329,189,14.2,18.1,1430,67.3,-9.0,2023-03-29
20230329,192,11.1,21.5,1540,62.6,-9.0,2023-03-29
20230329,201,7.5,15.2,1212,71.1,-9.0,2023-03-29
20230329,202,10.4,20.3,1519,49.1,-9.0,2023-03-29
20230329,203,11.0,21.1,1518,46.0,-9.0,2023-03-29
20230329,211,9.6,19.2,1421,47.8,-9.0,2023-03-29
20230329,212,9.9,20.2,1528,46.3,-9.0,2023-03-29
20230329,216,7.5,16.9,1513,47.8,-9.0,2023-03-29
20230329,217,9.1,20.6,1456,48.1,-9.0,2023-03-29
20230329,221,9.0,19.1,1543,51.5,-9.0,2023-03-29
20230329,226,9.9,20.5,1514,52.5,-9.0,2023-03-29
20230329,232,10.0,20.4,1517,55.1,-9.0,2023-03-29
20230329,235,8.9,16.0,1505,63.9,-9.0,2023-03-29
20230329,236,10.4,21.1,1524,56.1,-9.0,2023-03-29
20230329,238,9.7,20.8,1523,51.9,-9.0,2023-03-29
20230329,239,11.3,20.4,1522,48.0,-9.0,2023-03-29
20230329,243,9.0,20.5,1356,70.9,-9.0,2023-03-29
20230329,244,9.9,20.9,1512,54.8,-9.0,2023-03-29
20230329,245,10.1,20.2,1545,54.0,-9.0,2023-03-29
20230329,247,10.6,21.5,1542,51.6,-9.0,2023-03-29
20230329,248,8.1,19.1,1533,58.0,-9.0,2023-03-29
20230329,251,9.8,20.8,1509,64.0,-9.0,2023-03-29
20230329,252,8.7,18.4,1239,75.8,-9.0,2023-03-29
20230329,253,12.5,19.2,1222,59.9,-9.0,2023-03-29
20230329,254,10.9,21.8,1549,50.3,-9.0,2023-03-29
20230329,255,13.5,20.7,1429,55.4,-9.0,2023-03-29
20230329,257,12.6,20.3,1255,62.5,-9.0,2023-03-29
20230329,258,10.5,19.8,1338,66.6,-9.0,2023-03-29
20230329,259,11.1,20.4,1321,66.3,-9.0,2023-03-29
20230329,260,10.0,19.5,1505,67.4,-9.0,2023-03-29
20230329,261,9.8,21.1,1406,71.9,-9.0,2023-03-29
20230329,262,10.2,19.5,1536,66.5,-9.0,2023-03-29
20230329,263,11.6,21.9,1549,59.9,-9.0,2023-03-29
20230329,264,10.4,22.2,1626,52.5,-9.0,2023-03-29
20230329,266,13.4,20.7,1455,50.1,-9.0,2023-03-29
20230329,268,9.2,20.2,1350,79.6,-9.0,2023-03-29
20230329,271,8.6,18.7,1517,58.1,-9.0,2023-03-29
20230329,272,10.1,19.9,1536,49.5,-9.0,2023-03-29
20230329,273,11.5,21.0,1503,44.4,-9.0,2023-03-29
20230329,276,8.9,20.4,1631,50.8,-9.0,2023-03-29
20230329,277,10.2,17.1,1042,62.8,-9.0,2023-03-29
20230329,278,10.0,21.0,1502,58.1,-9.0,2023-03-29
20230329,279,11.7,21.3,1551,46.9,-9.0,2023-03-29
20230329,281,11.0,20.3,1603,56.9,-9.0,2023-03-29
20230329,283,11.1,21.5,1524,60.4,-9.0,2023-03-29
20230329,284,10.4,21.5,1555,56.0,-9.0,2023-03-29
20230329,285,11.4,21.3,1553,56.6,-9.0,2023-03-29
20230329,288,12.5,21.3,1418,50.4,-9.0,2023-03-29
20230329,289,11.3,21.9,1502,58.4,-9.0,2023-03-29
20230329,294,12.1,19.3,1407,65.0,-9.0,2023-03-29
20230329,295,12.0,19.5,1606,56.6,-9.0,2023-03-29
20230329,296,11.7,18.6,1322,64.4,-9.0,2023-03-29
20230330,90,19.3,25.4,1520,17.6,-9.0,2023-03-30
20230330,93,11.2,23.2,1427,42.8,-9.0,2023-03-30
20230330,95,11.0,20.5,1513,40.1,-9.0,2023-03-30
20230330,98,12.4,22.6,1511,38.4,-9.0,2023-03-30
20230330,99,9.6,19.8,1401,57.3,-9.0,2023-03-30
20230330,100,11.0,18.2,1508,23.1,-9.0,2023-03-30
20230330,101,12.0,22.7,1352,36.9,-9.0,2023-03-30
20230330,102,7.9,13.2,1442,78.5,-9.0,2023-03-30
20230330,104,17.9,24.3,1336,17.5,-9.0,2023-03-30
20230330,105,20.6,26.8,1421,18.4,-9.0,2023-03-30
20230330,106,17.5,24.8,1243,24.0,-9.0,2023-03-30
20230330,108,13.3,21.2,1604,42.5,-9.0,2023-03-30
20230330,112,11.1,17.2,1330,52.9,-9.0,2023-03-30
20230330,114,13.2,21.6,1535,31.0,-9.0,2023-03-30
20230330,115,15.7,21.0,1419,42.8,-9.0,2023-03-30
20230330,119,11.2,20.6,1413,50.1,-9.0,2023-03-30
20230330,121,12.9,23.0,1431,36.4,-9.0,2023-03-30
20230330,127,11.7,22.2,1459,39.3,-9.0,2023-03-30
20230330,129,10.7,20.7,1336,41.5,-9.0,2023-03-30
20230330,130,15.2,24.7,1228,40.8,-9.0,2023-03-30
20230330,131,14.6,23.2,1414,28.8,-9.0,2023-03-30
20230330,133,14.2,23.1,1509,30.3,-9.0,2023-03-30
20230330,135,13.1,21.6,1351,33.4,-9.0,2023-03-30
20230330,136,13.3,23.0,1454,41.1,-9.0,2023-03-30
20230330,137,13.9,24.2,1422,36.9,-9.0,2023-03-30
20230330,138,17.1,23.7,1404,34.6,-9.0,2023-03-30
20230330,140,11.2,20.1,1147,61.9,-9.0,2023-03-30
20230330,143,15.6,24.1,1552,38.0,-9.0,2023-03-30
20230330,146,14.1,23.9,1430,39.0,-9.0,2023-03-30
20230330,152,14.6,23.4,1230,47.0,-9.0,2023-03-30
20230330,155,13.6,21.9,1332,50.4,-9.0,2023-03-30
20230330,156,14.7,23.3,1439,40.3,-9.0,2023-03-30
20230330,159,15.5,21.2,1234,48.3,-9.0,2023-03-30
20230330,162,-99.0,-99.0,-9,-9.0,-9.0,2023-03-30
